phase,total_norm,mean_norm,max_norm,total_drift,mean_drift,max_drift
263,26.44670009613037,6.611675024032593,6.6838507652282715,6.0744606256484985,1.5186151564121246,1.7464208602905273
264,26.447214126586914,6.6118035316467285,6.684029579162598,6.077440500259399,1.5193601250648499,1.7471684217453003
265,26.447654247283936,6.611913561820984,6.684185028076172,6.080126881599426,1.5200317203998566,1.747841477394104
266,26.44802713394165,6.612006783485413,6.684319019317627,6.082547187805176,1.520636796951294,1.7484471797943115
267,26.4483380317688,6.6120845079422,6.684433460235596,6.084727644920349,1.5211819112300873,1.7489922046661377
268,26.448593616485596,6.612148404121399,6.684530258178711,6.086691379547119,1.5216728448867798,1.749482274055481
269,26.44879913330078,6.612199783325195,6.684610843658447,6.088459014892578,1.5221147537231445,1.749922752380371
270,26.44895887374878,6.612239718437195,6.6846771240234375,6.090049624443054,1.5225124061107635,1.7503185272216797
271,26.44907808303833,6.6122695207595825,6.684730529785156,6.091480493545532,1.522870123386383,1.7506738901138306
272,26.449159622192383,6.612289905548096,6.684772491455078,6.092766880989075,1.5231917202472687,1.7509926557540894
273,26.44920825958252,6.61230206489563,6.684803009033203,6.093923091888428,1.523480772972107,1.7512785196304321
274,26.449227333068848,6.612306833267212,6.6848249435424805,6.0949612855911255,1.5237403213977814,1.7515347003936768
275,26.449217796325684,6.612304449081421,6.684837341308594,6.095893859863281,1.5239734649658203,1.7517640590667725
276,26.449185371398926,6.6122963428497314,6.684842586517334,6.09672999382019,1.5241824984550476,1.751969337463379
277,26.449129104614258,6.6122822761535645,6.684840202331543,6.0974801778793335,1.5243700444698334,1.752152681350708
278,26.44905376434326,6.612263441085815,6.6848320960998535,6.098152041435242,1.5245380103588104,1.7523164749145508
279,26.448960304260254,6.6122400760650635,6.684817790985107,6.098753333091736,1.524688333272934,1.7524622678756714
280,26.448850631713867,6.612212657928467,6.684798717498779,6.099291205406189,1.5248228013515472,1.7525920867919922
281,26.448725700378418,6.6121814250946045,6.684774875640869,6.099771499633789,1.5249428749084473,1.7527074813842773
282,26.44858741760254,6.612146854400635,6.684746742248535,6.100200176239014,1.5250500440597534,1.752809762954712
283,26.44843864440918,6.612109661102295,6.6847147941589355,6.100582122802734,1.5251455307006836,1.7529001235961914
284,26.448277473449707,6.612069368362427,6.6846795082092285,6.1009217500686646,1.5252304375171661,1.7529798746109009
285,26.44810676574707,6.612026691436768,6.684640884399414,6.101223468780518,1.5253058671951294,1.7530500888824463
286,26.447927474975586,6.6119818687438965,6.684599876403809,6.10149085521698,1.525372713804245,1.7531116008758545
287,26.44774055480957,6.611935138702393,6.684556007385254,6.101727247238159,1.5254318118095398,1.7531652450561523
288,26.44754648208618,6.611886620521545,6.684509754180908,6.101935625076294,1.5254839062690735,1.7532118558883667
289,26.447344303131104,6.611836075782776,6.68446159362793,6.1021188497543335,1.5255297124385834,1.7532520294189453
290,26.447139263153076,6.611784815788269,6.684412002563477,6.102279424667358,1.5255698561668396,1.753286600112915
291,26.446926593780518,6.611731648445129,6.684360027313232,6.10241973400116,1.52560493350029,1.753316044807434
292,26.446710109710693,6.611677527427673,6.684307098388672,6.10254180431366,1.525635451078415,1.753340721130371
293,26.446488857269287,6.611622214317322,6.684252738952637,6.1026469469070435,1.5256617367267609,1.7533613443374634
294,26.44626474380493,6.611566185951233,6.684197425842285,6.1027374267578125,1.5256843566894531,1.75337815284729
295,26.446036338806152,6.611509084701538,6.684140682220459,6.102814078330994,1.5257035195827484,1.7533915042877197
296,26.445805072784424,6.611451268196106,6.684082508087158,6.102878570556641,1.5257196426391602,1.753401756286621
297,26.44556999206543,6.611392498016357,6.684023857116699,6.10293185710907,1.5257329642772675,1.7534091472625732
298,26.44533348083496,6.61133337020874,6.683964729309082,6.102975249290466,1.5257438123226166,1.7534140348434448
299,26.4450945854187,6.611273646354675,6.68390417098999,6.103010296821594,1.5257525742053986,1.753416895866394
